winner;from;to
00080000;800352;800375
00080000;800809;800834
00080000;801266;801293
00080000;801723;801752
00080000;802180;802211
00080000;802637;802670
00080000;803094;803129
00080000;803551;803588
00080000;804008;804047
00080000;804465;804506
00080000;804826;804965
00080000;805283;805424
00080000;805740;805883
00080000;806197;806342
00080000;806654;806801
00080000;807111;807263
00080000;807568;807721
00080000;808025;808179
00080000;808482;808637
00080000;808939;809095
00080000;809396;809553
00080000;809853;810011
00080000;810310;810469
00080000;810767;810927
00080000;811224;811385
00080000;811681;811843
00080000;812138;812302
00080000;812595;812761
00080000;813052;813220
00080000;813509;813679
00080000;813966;814138
00080000;814423;814597
00080000;814880;815056
00080000;815337;815515
00080000;815794;815974
00080000;816251;816433
00080000;816708;816892
00080000;817165;817351
00080000;817622;817810
00080000;818079;818269
00080000;818536;818728
00080000;818993;819187
00080000;819450;819646
00080000;819907;820105
00080000;820364;820564
00080000;820821;821023
00080000;821278;821482
00080000;821735;821941
00080000;822192;822400
00080000;822650;822858
00080000;823108;823316
00080000;823566;823774
00080000;824024;824232
00080000;824482;824690
00080000;824940;825148
00080000;825398;825606
00080000;825856;826064
00080000;826314;826522
00080000;826772;826980
00080000;827230;827438
00080000;827688;827896
00080000;828146;828354
00080000;828604;828812
00080000;829062;829270
00080000;829520;829728
00080000;829978;830186
00080000;830436;830644
00080000;830894;831102
00080000;831352;831560
00080000;831810;832018
00080000;832268;832476
00080000;832726;832934
00080000;833184;833392
00080000;833642;833850
00080000;834100;834308
00080000;834558;834766
00080000;835016;835224
00080000;835474;835682
00080000;835932;836140
00080000;836390;836598
00080000;836848;837056
00080000;837306;837514
00080000;837764;837972
00080000;848445;848448
00080000;848903;848907
00080000;849361;849366
00080000;849819;849825
00080000;850277;850284
00080000;850735;850743
00080000;851193;851202
00080000;851651;851661
00080000;852109;852120
00080000;852567;852579
00080000;853025;853038
00080000;853483;853497
00080000;853941;853956
00080000;854399;854415
00080000;854857;854874
00080000;855314;855333
00080000;855771;855792
00080000;856228;856251
00080000;856685;856710
00080000;857142;857169
00080000;857599;857628
00080000;858056;858087
00080000;858513;858546
00080000;858970;859005
00080000;859427;859464
00080000;859884;859923
00080000;860341;860382
00080000;860702;860841
00080000;861159;861300
00080000;861616;861759
00080000;862073;862218
00080000;862530;862677
00080000;862987;863139
00080000;863444;863597
00080000;863901;864055
00080000;864358;864513
00080000;864815;864971
00080000;865272;865429
00080000;865729;865887
00080000;866186;866345
00080000;866643;866803
00080000;867100;867261
00080000;867557;867719
00080000;868014;868178
00080000;868471;868637
00080000;868928;869096
00080000;869385;869555
00080000;869842;870014
00080000;870299;870473
00080000;870756;870932
00080000;871213;871391
00080000;871670;871850
00080000;872127;872309
00080000;872584;872768
00080000;873041;873227
00080000;873498;873686
00080000;873955;874145
00080000;874412;874604
00080000;874869;875063
00080000;875326;875522
00080000;875783;875981
00080000;876240;876440
00080000;876697;876899
00080000;877154;877358
00080000;877611;877817
00080000;878068;878276
00080000;878526;878734
00080000;878984;879192
00080000;879442;879650
00080000;879900;880108
00080000;880358;880566
00080000;880816;881024
00080000;881274;881482
00080000;881732;881940
00080000;882190;882398
00080000;882648;882856
00080000;883106;883314
00080000;883564;883772
00080000;884022;884230
00080000;884480;884688
00080000;884938;885146
00080000;885396;885604
00080000;885854;886062
00080000;886312;886520
00080000;886770;886978
00080000;887228;887436
00080000;887686;887894
00080000;888144;888352
00080000;888602;888810
00080000;889060;889268
00080000;889518;889726
00080000;889976;890184
00080000;890434;890642
00080000;890892;891100
00080000;891350;891558
00080000;891808;892016
00080000;892266;892474
00080000;892724;892932
00080000;893182;893390
00080000;893640;893848
00080000;904321;904324
00080000;904779;904783
00080000;905237;905242
00080000;905695;905701
00080000;906153;906160
00080000;906611;906619
00080000;907069;907078
00080000;907527;907537
00080000;907985;907996
00080000;908443;908455
00080000;908901;908914
00080000;909359;909373
00080000;909817;909832
00080000;910275;910291
00080000;910733;910750
00080000;911190;911209
00080000;911647;911668
00080000;912104;912127
00080000;912561;912586
00080000;913018;913045
00080000;913475;913504
00080000;913932;913963
00080000;914389;914422
00080000;914846;914881
00080000;915303;915340
00080000;915760;915799
00080000;916217;916258
00080000;916578;916717
00080000;917035;917176
00080000;917492;917635
00080000;917949;918094
00080000;918406;918553
00080000;918863;919015
00080000;919320;919473
00080000;919777;919931
00080000;920234;920389
00080000;920691;920847
00080000;921148;921305
00080000;921605;921763
00080000;922062;922221
00080000;922519;922679
00080000;922976;923137
00080000;923433;923595
00080000;923890;924054
00080000;924347;924513
00080000;924804;924972
00080000;925261;925431
00080000;925718;925890
00080000;926175;926349
00080000;926632;926808
00080000;927089;927267
00080000;927546;927726
00080000;928003;928185
00080000;928460;928644
00080000;928917;929103
00080000;929374;929562
00080000;929831;930021
00080000;930288;930480
00080000;930745;930939
00080000;931202;931398
00080000;931659;931857
00080000;932116;932316
00080000;932573;932775
00080000;933030;933234
00080000;933487;933693
00080000;933944;934152
00080000;934402;934610
00080000;934860;935068
00080000;935318;935526
00080000;935776;935984
00080000;936234;936442
00080000;936692;936900
00080000;937150;937358
00080000;937608;937816
00080000;938066;938274
00080000;938524;938732
00080000;938982;939190
00080000;939440;939648
00080000;939898;940106
00080000;940356;940564
00080000;940814;941022
00080000;941272;941480
00080000;941730;941938
00080000;942188;942396
00080000;942646;942854
00080000;943104;943312
00080000;943562;943770
00080000;944020;944228
00080000;944478;944686
00080000;944936;945144
00080000;945394;945602
00080000;945852;946060
00080000;946310;946518
00080000;946768;946976
00080000;947226;947434
00080000;947684;947892
00080000;948142;948350
00080000;948600;948808
00080000;949058;949266
00080000;949516;949724
00080000;960197;960200
00080000;960655;960659
00080000;961113;961118
00080000;961571;961577
00080000;962029;962036
00080000;962487;962495
00080000;962945;962954
00080000;963403;963413
00080000;963861;963872
00080000;964319;964331
00080000;964777;964790
00080000;965235;965249
00080000;965693;965708
00080000;966151;966167
00080000;966609;966626
00080000;967066;967085
00080000;967523;967544
00080000;967980;968003
00080000;968437;968462
00080000;968894;968921
00080000;969351;969380
00080000;969808;969839
00080000;970265;970298
00080000;970722;970757
00080000;971179;971216
00080000;971636;971675
00080000;972093;972134
00080000;972454;972593
00080000;972911;973052
00080000;973368;973511
00080000;973825;973970
00080000;974282;974429
00080000;974739;974891
00080000;975196;975349
00080000;975653;975807
00080000;976110;976265
00080000;976567;976723
00080000;977024;977181
00080000;977481;977639
00080000;977938;978097
00080000;978395;978555
00080000;978852;979013
00080000;979309;979471
00080000;979766;979930
00080000;980223;980389
00080000;980680;980848
00080000;981137;981307
00080000;981594;981766
00080000;982051;982225
00080000;982508;982684
00080000;982965;983143
00080000;983422;983602
00080000;983879;984061
00080000;984336;984520
00080000;984793;984979
00080000;985250;985438
00080000;985707;985897
00080000;986164;986356
00080000;986621;986815
00080000;987078;987274
00080000;987535;987733
00080000;987992;988192
00080000;988449;988651
00080000;988906;989110
00080000;989363;989569
00080000;989820;990028
00080000;990278;990486
00080000;990736;990944
00080000;991194;991402
00080000;991652;991860
00080000;992110;992318
00080000;992568;992776
00080000;993026;993234
00080000;993484;993692
00080000;993942;994150
00080000;994400;994608
00080000;994858;995066
00080000;995316;995524
00080000;995774;995982
00080000;996232;996440
00080000;996690;996898
00080000;997148;997356
00080000;997606;997814
00080000;998064;998272
00080000;998522;998730
00080000;998980;999188
00080000;999438;999646
00080000;999896;1000104
00080000;1000354;1000562
00080000;1000812;1001020
00080000;1001270;1001478
00080000;1001728;1001936
00080000;1002186;1002394
00080000;1002644;1002852
00080000;1003102;1003310
00080000;1003560;1003768
00080000;1004018;1004226
00080000;1004476;1004684
00080000;1004934;1005142
00080000;1005392;1005600
00080000;1016073;1016076
00080000;1016531;1016535
00080000;1016989;1016994
00080000;1017447;1017453
00080000;1017905;1017912
00080000;1018363;1018371
00080000;1018821;1018830
00080000;1019279;1019289
00080000;1019737;1019748
00080000;1020195;1020207
00080000;1020653;1020666
00080000;1021111;1021125
00080000;1021569;1021584
00080000;1022027;1022043
00080000;1022485;1022502
00080000;1022942;1022961
00080000;1023399;1023420
00080000;1023856;1023879
00080000;1024313;1024338
00080000;1024770;1024797
00080000;1025227;1025256
00080000;1025684;1025715
00080000;1026141;1026174
00080000;1026598;1026633
00080000;1027055;1027092
00080000;1027512;1027551
00080000;1027969;1028010
00080000;1028330;1028469
00080000;1028787;1028928
00080000;1029244;1029387
00080000;1029701;1029846
00080000;1030158;1030305
00080000;1030615;1030767
00080000;1031072;1031225
00080000;1031529;1031683
00080000;1031986;1032141
00080000;1032443;1032599
00080000;1032900;1033057
00080000;1033357;1033515
00080000;1033814;1033973
00080000;1034271;1034431
00080000;1034728;1034889
00080000;1035185;1035347
00080000;1035642;1035806
00080000;1036099;1036265
00080000;1036556;1036724
00080000;1037013;1037183
00080000;1037470;1037642
00080000;1037927;1038101
00080000;1038384;1038560
00080000;1038841;1039019
00080000;1039298;1039478
00080000;1039755;1039937
00080000;1040212;1040396
00080000;1040669;1040855
00080000;1041126;1041314
00080000;1041583;1041773
00080000;1042040;1042232
00080000;1042497;1042691
00080000;1042954;1043150
00080000;1043411;1043609
00080000;1043868;1044068
00080000;1044325;1044527
00080000;1044782;1044986
00080000;1045239;1045445
00080000;1045696;1045904
00080000;1046154;1046362
00080000;1046612;1046820
00080000;1047070;1047278
00080000;1047528;1047736
00080000;1047986;1048194
00080000;1048444;1048652
00080000;1048902;1049110
00080000;1049360;1049568
00080000;1049818;1050026
00080000;1050276;1050484
00080000;1050734;1050942
00080000;1051192;1051400
00080000;1051650;1051858
00080000;1052108;1052316
00080000;1052566;1052774
00080000;1053024;1053232
00080000;1053482;1053690
00080000;1053940;1054148
00080000;1054398;1054606
00080000;1054856;1055064
00080000;1055314;1055522
00080000;1055772;1055980
00080000;1056230;1056438
00080000;1056688;1056896
00080000;1057146;1057354
00080000;1057604;1057812
00080000;1058062;1058270
00080000;1058520;1058728
00080000;1058978;1059186
00080000;1059436;1059644
00080000;1059894;1060102
00080000;1060352;1060560
00080000;1060810;1061018
00080000;1061268;1061476
00080000;1071949;1071952
00080000;1072407;1072411
00080000;1072865;1072870
00080000;1073323;1073329
00080000;1073781;1073788
00080000;1074239;1074247
00080000;1074697;1074706
00080000;1075155;1075165
00080000;1075613;1075624
00080000;1076071;1076083
00080000;1076529;1076542
00080000;1076987;1077001
00080000;1077445;1077460
00080000;1077903;1077919
00080000;1078361;1078378
00080000;1078818;1078837
00080000;1079275;1079296
00080000;1079732;1079755
00080000;1080189;1080214
00080000;1080646;1080673
00080000;1081103;1081132
00080000;1081560;1081591
00080000;1082017;1082050
00080000;1082474;1082509
00080000;1082931;1082968
00080000;1083388;1083427
00080000;1083845;1083886
00080000;1084206;1084345
00080000;1084663;1084804
00080000;1085120;1085263
00080000;1085577;1085722
00080000;1086034;1086181
00080000;1086491;1086643
00080000;1086948;1087101
00080000;1087405;1087559
00080000;1087862;1088017
00080000;1088319;1088475
00080000;1088776;1088933
00080000;1089233;1089391
00080000;1089690;1089849
00080000;1090147;1090307
00080000;1090604;1090765
00080000;1091061;1091223
00080000;1091518;1091682
00080000;1091975;1092141
00080000;1092432;1092600
00080000;1092889;1093059
00080000;1093346;1093518
00080000;1093803;1093977
00080000;1094260;1094436
00080000;1094717;1094895
00080000;1095174;1095354
00080000;1095631;1095813
00080000;1096088;1096272
00080000;1096545;1096731
00080000;1097002;1097190
00080000;1097459;1097649
00080000;1097916;1098108
00080000;1098373;1098567
00080000;1098830;1099026
00080000;1099287;1099485
00080000;1099744;1099944
00080000;1100201;1100403
00080000;1100658;1100862
00080000;1101115;1101321
00080000;1101572;1101780
00080000;1102030;1102238
00080000;1102488;1102696
00080000;1102946;1103154
00080000;1103404;1103612
00080000;1103862;1104070
00080000;1104320;1104528
00080000;1104778;1104986
00080000;1105236;1105444
00080000;1105694;1105902
00080000;1106152;1106360
00080000;1106610;1106818
00080000;1107068;1107276
00080000;1107526;1107734
00080000;1107984;1108192
00080000;1108442;1108650
00080000;1108900;1109108
00080000;1109358;1109566
00080000;1109816;1110024
00080000;1110274;1110482
00080000;1110732;1110940
00080000;1111190;1111398
00080000;1111648;1111856
00080000;1112106;1112314
00080000;1112564;1112772
00080000;1113022;1113230
00080000;1113480;1113688
00080000;1113938;1114146
00080000;1114396;1114604
00080000;1114854;1115062
00080000;1115312;1115520
00080000;1115770;1115978
00080000;1116228;1116436
00080000;1116686;1116894
00080000;1117144;1117352
00080000;1127825;1127828
00080000;1128283;1128287
00080000;1128741;1128746
00080000;1129199;1129205
00080000;1129657;1129664
00080000;1130115;1130123
00080000;1130573;1130582
00080000;1131031;1131041
00080000;1131489;1131500
00080000;1131947;1131959
00080000;1132405;1132418
00080000;1132863;1132877
00080000;1133321;1133336
00080000;1133779;1133795
00080000;1134237;1134254
00080000;1134694;1134713
00080000;1135151;1135172
00080000;1135608;1135631
00080000;1136065;1136090
00080000;1136522;1136549
00080000;1136979;1137008
00080000;1137436;1137467
00080000;1137893;1137926
00080000;1138350;1138385
00080000;1138807;1138844
00080000;1139264;1139303
00080000;1139721;1139762
00080000;1140082;1140221
00080000;1140539;1140680
00080000;1140996;1141139
00080000;1141453;1141598
00080000;1141910;1142057
00080000;1142367;1142519
00080000;1142824;1142977
00080000;1143281;1143435
00080000;1143738;1143893
00080000;1144195;1144351
00080000;1144652;1144809
00080000;1145109;1145267
00080000;1145566;1145725
00080000;1146023;1146183
00080000;1146480;1146641
00080000;1146937;1147099
00080000;1147394;1147558
00080000;1147851;1148017
00080000;1148308;1148476
00080000;1148765;1148935
00080000;1149222;1149394
00080000;1149679;1149853
00080000;1150136;1150312
00080000;1150593;1150771
00080000;1151050;1151230
00080000;1151507;1151689
00080000;1151964;1152148
00080000;1152421;1152607
00080000;1152878;1153066
00080000;1153335;1153525
00080000;1153792;1153984
00080000;1154249;1154443
00080000;1154706;1154902
00080000;1155163;1155361
00080000;1155620;1155820
00080000;1156077;1156279
00080000;1156534;1156738
00080000;1156991;1157197
00080000;1157448;1157656
00080000;1157906;1158114
00080000;1158364;1158572
00080000;1158822;1159030
00080000;1159280;1159488
00080000;1159738;1159946
00080000;1160196;1160404
00080000;1160654;1160862
00080000;1161112;1161320
00080000;1161570;1161778
00080000;1162028;1162236
00080000;1162486;1162694
00080000;1162944;1163152
00080000;1163402;1163610
00080000;1163860;1164068
00080000;1164318;1164526
00080000;1164776;1164984
00080000;1165234;1165442
00080000;1165692;1165900
00080000;1166150;1166358
00080000;1166608;1166816
00080000;1167066;1167274
00080000;1167524;1167732
00080000;1167982;1168190
00080000;1168440;1168648
00080000;1168898;1169106
00080000;1169356;1169564
00080000;1169814;1170022
00080000;1170272;1170480
00080000;1170730;1170938
00080000;1171188;1171396
00080000;1171646;1171854
00080000;1172104;1172312
00080000;1172562;1172770
00080000;1173020;1173228
00080000;1183701;1183704
00080000;1184159;1184163
00080000;1184617;1184622
00080000;1185075;1185081
00080000;1185533;1185540
00080000;1185991;1185999
00080000;1186449;1186458
00080000;1186907;1186917
00080000;1187365;1187376
00080000;1187823;1187835
00080000;1188281;1188294
00080000;1188739;1188753
00080000;1189197;1189212
00080000;1189655;1189671
00080000;1190113;1190130
00080000;1190570;1190589
00080000;1191027;1191048
00080000;1191484;1191507
00080000;1191941;1191966
00080000;1192398;1192425
00080000;1192855;1192884
00080000;1193312;1193343
00080000;1193769;1193802
00080000;1194226;1194261
00080000;1194683;1194720
00080000;1195140;1195179
00080000;1195597;1195638
00080000;1195958;1196097
00080000;1196415;1196556
00080000;1196872;1197015
00080000;1197329;1197474
00080000;1197786;1197933
00080000;1198243;1198395
00080000;1198700;1198853
00080000;1199157;1199311
00080000;1199614;1199769
00080000;1200071;1200227
00080000;1200528;1200685
00080000;1200985;1201143
00080000;1201442;1201601
00080000;1201899;1202059
00080000;1202356;1202517
00080000;1202813;1202975
00080000;1203270;1203434
00080000;1203727;1203893
00080000;1204184;1204352
00080000;1204641;1204811
00080000;1205098;1205270
00080000;1205555;1205729
00080000;1206012;1206188
00080000;1206469;1206647
00080000;1206926;1207106
00080000;1207383;1207565
00080000;1207840;1208024
00080000;1208297;1208483
00080000;1208754;1208942
00080000;1209211;1209401
00080000;1209668;1209860
00080000;1210125;1210319
00080000;1210582;1210778
00080000;1211039;1211237
00080000;1211496;1211696
00080000;1211953;1212155
00080000;1212410;1212614
00080000;1212867;1213073
00080000;1213324;1213532
00080000;1213782;1213990
00080000;1214240;1214448
00080000;1214698;1214906
00080000;1215156;1215364
00080000;1215614;1215822
00080000;1216072;1216280
00080000;1216530;1216738
00080000;1216988;1217196
00080000;1217446;1217654
00080000;1217904;1218112
00080000;1218362;1218570
00080000;1218820;1219028
00080000;1219278;1219486
00080000;1219736;1219944
00080000;1220194;1220402
00080000;1220652;1220860
00080000;1221110;1221318
00080000;1221568;1221776
00080000;1222026;1222234
00080000;1222484;1222692
00080000;1222942;1223150
00080000;1223400;1223608
00080000;1223858;1224066
00080000;1224316;1224524
00080000;1224774;1224982
00080000;1225232;1225440
00080000;1225690;1225898
00080000;1226148;1226356
00080000;1226606;1226814
00080000;1227064;1227272
00080000;1227522;1227730
00080000;1227980;1228188
00080000;1228438;1228646
00080000;1228896;1229104
00080000;1239577;1239580
00080000;1240035;1240039
00080000;1240493;1240498
00080000;1240951;1240957
00080000;1241409;1241416
00080000;1241867;1241875
00080000;1242325;1242334
00080000;1242783;1242793
00080000;1243241;1243252
00080000;1243699;1243711
00080000;1244157;1244170
00080000;1244615;1244629
00080000;1245073;1245088
00080000;1245531;1245547
00080000;1245989;1246006
00080000;1246446;1246465
00080000;1246903;1246924
00080000;1247360;1247383
00080000;1247817;1247842
00080000;1248274;1248301
00080000;1248731;1248760
00080000;1249188;1249219
00080000;1249645;1249678
00080000;1250102;1250137
00080000;1250559;1250596
00080000;1251016;1251055
00080000;1251473;1251514
00080000;1251834;1251973
00080000;1252291;1252432
00080000;1252748;1252891
00080000;1253205;1253350
00080000;1253662;1253809
00080000;1254119;1254271
00080000;1254576;1254729
00080000;1255033;1255187
00080000;1255490;1255645
00080000;1255947;1256103
00080000;1256404;1256561
00080000;1256861;1257019
00080000;1257318;1257477
00080000;1257775;1257935
00080000;1258232;1258393
00080000;1258689;1258851
00080000;1259146;1259310
00080000;1259603;1259769
00080000;1260060;1260228
00080000;1260517;1260687
00080000;1260974;1261146
00080000;1261431;1261605
00080000;1261888;1262064
00080000;1262345;1262523
00080000;1262802;1262982
00080000;1263259;1263441
00080000;1263716;1263900
00080000;1264173;1264359
00080000;1264630;1264818
00080000;1265087;1265277
00080000;1265544;1265736
00080000;1266001;1266195
00080000;1266458;1266654
00080000;1266915;1267113
00080000;1267372;1267572
00080000;1267829;1268031
00080000;1268286;1268490
00080000;1268743;1268949
00080000;1269200;1269408
00080000;1269658;1269866
00080000;1270116;1270324
00080000;1270574;1270782
00080000;1271032;1271240
00080000;1271490;1271698
00080000;1271948;1272156
00080000;1272406;1272614
00080000;1272864;1273072
00080000;1273322;1273530
00080000;1273780;1273988
00080000;1274238;1274446
00080000;1274696;1274904
00080000;1275154;1275362
00080000;1275612;1275820
00080000;1276070;1276278
00080000;1276528;1276736
00080000;1276986;1277194
00080000;1277444;1277652
00080000;1277902;1278110
00080000;1278360;1278568
00080000;1278818;1279026
00080000;1279276;1279484
00080000;1279734;1279942
00080000;1280192;1280400
00080000;1280650;1280858
00080000;1281108;1281316
00080000;1281566;1281774
00080000;1282024;1282232
00080000;1282482;1282690
00080000;1282940;1283148
00080000;1283398;1283606
00080000;1283856;1284064
00080000;1284314;1284522
00080000;1284772;1284980
00080000;1295453;1295456
00080000;1295911;1295915
00080000;1296369;1296374
00080000;1296827;1296833
00080000;1297285;1297292
00080000;1297743;1297751
00080000;1298201;1298210
00080000;1298659;1298669
00080000;1299117;1299128
00080000;1299575;1299587
00080000;1300033;1300046
00080000;1300491;1300505
00080000;1300949;1300964
00080000;1301407;1301423
00080000;1301865;1301882
00080000;1302322;1302341
00080000;1302779;1302800
00080000;1303236;1303259
00080000;1303693;1303718
00080000;1304150;1304177
00080000;1304607;1304636
00080000;1305064;1305095
00080000;1305521;1305554
00080000;1305978;1306013
00080000;1306435;1306472
00080000;1306892;1306931
00080000;1307349;1307390
00080000;1307710;1307849
00080000;1308167;1308308
00080000;1308624;1308767
00080000;1309081;1309226
00080000;1309538;1309685
00080000;1309995;1310147
00080000;1310452;1310605
00080000;1310909;1311063
00080000;1311366;1311521
00080000;1311823;1311979
00080000;1312280;1312437
00080000;1312737;1312895
00080000;1313194;1313353
00080000;1313651;1313811
00080000;1314108;1314269
00080000;1314565;1314727
00080000;1315022;1315186
00080000;1315479;1315645
00080000;1315936;1316104
00080000;1316393;1316563
00080000;1316850;1317022
00080000;1317307;1317481
00080000;1317764;1317940
00080000;1318221;1318399
00080000;1318678;1318858
00080000;1319135;1319317
00080000;1319592;1319776
00080000;1320049;1320235
00080000;1320506;1320694
00080000;1320963;1321153
00080000;1321420;1321612
00080000;1321877;1322071
00080000;1322334;1322530
00080000;1322791;1322989
00080000;1323248;1323448
00080000;1323705;1323907
00080000;1324162;1324366
00080000;1324619;1324825
00080000;1325076;1325284
00080000;1325534;1325742
00080000;1325992;1326200
00080000;1326450;1326658
00080000;1326908;1327116
00080000;1327366;1327574
00080000;1327824;1328032
00080000;1328282;1328490
00080000;1328740;1328948
00080000;1329198;1329406
00080000;1329656;1329864
00080000;1330114;1330322
00080000;1330572;1330780
00080000;1331030;1331238
00080000;1331488;1331696
00080000;1331946;1332154
00080000;1332404;1332612
00080000;1332862;1333070
00080000;1333320;1333528
00080000;1333778;1333986
00080000;1334236;1334444
00080000;1334694;1334902
00080000;1335152;1335360
00080000;1335610;1335818
00080000;1336068;1336276
00080000;1336526;1336734
00080000;1336984;1337192
00080000;1337442;1337650
00080000;1337900;1338108
00080000;1338358;1338566
00080000;1338816;1339024
00080000;1339274;1339482
00080000;1339732;1339940
00080000;1340190;1340398
00080000;1340648;1340856
00080000;1351329;1351332
00080000;1351787;1351791
00080000;1352245;1352250
00080000;1352703;1352709
00080000;1353161;1353168
00080000;1353619;1353627
00080000;1354077;1354086
00080000;1354535;1354545
00080000;1354993;1355004
00080000;1355451;1355463
00080000;1355909;1355922
00080000;1356367;1356381
00080000;1356825;1356840
00080000;1357283;1357299
00080000;1357741;1357758
00080000;1358198;1358217
00080000;1358655;1358676
00080000;1359112;1359135
00080000;1359569;1359594
00080000;1360026;1360053
00080000;1360483;1360512
00080000;1360940;1360971
00080000;1361397;1361430
00080000;1361854;1361889
00080000;1362311;1362348
00080000;1362768;1362807
00080000;1363225;1363266
00080000;1363586;1363725
00080000;1364043;1364184
00080000;1364500;1364643
00080000;1364957;1365102
00080000;1365414;1365561
00080000;1365871;1366023
00080000;1366328;1366481
00080000;1366785;1366939
00080000;1367242;1367397
00080000;1367699;1367855
00080000;1368156;1368313
00080000;1368613;1368771
00080000;1369070;1369229
00080000;1369527;1369687
00080000;1369984;1370145
00080000;1370441;1370603
00080000;1370898;1371062
00080000;1371355;1371521
00080000;1371812;1371980
00080000;1372269;1372439
00080000;1372726;1372898
00080000;1373183;1373357
00080000;1373640;1373816
00080000;1374097;1374275
00080000;1374554;1374734
00080000;1375011;1375193
00080000;1375468;1375652
00080000;1375925;1376111
00080000;1376382;1376570
00080000;1376839;1377029
00080000;1377296;1377488
00080000;1377753;1377947
00080000;1378210;1378406
00080000;1378667;1378865
00080000;1379124;1379324
00080000;1379581;1379783
00080000;1380038;1380242
00080000;1380495;1380701
00080000;1380952;1381160
00080000;1381410;1381618
00080000;1381868;1382076
00080000;1382326;1382534
00080000;1382784;1382992
00080000;1383242;1383450
00080000;1383700;1383908
00080000;1384158;1384366
00080000;1384616;1384824
00080000;1385074;1385282
00080000;1385532;1385740
00080000;1385990;1386198
00080000;1386448;1386656
00080000;1386906;1387114
00080000;1387364;1387572
00080000;1387822;1388030
00080000;1388280;1388488
00080000;1388738;1388946
00080000;1389196;1389404
00080000;1389654;1389862
00080000;1390112;1390320
00080000;1390570;1390778
00080000;1391028;1391236
00080000;1391486;1391694
00080000;1391944;1392152
00080000;1392402;1392610
00080000;1392860;1393068
00080000;1393318;1393526
00080000;1393776;1393984
00080000;1394234;1394442
00080000;1394692;1394900
00080000;1395150;1395358
00080000;1395608;1395816
00080000;1396066;1396274
00080000;1396524;1396732
00080000;1407205;1407208
00080000;1407663;1407667
00080000;1408121;1408126
00080000;1408579;1408585
00080000;1409037;1409044
00080000;1409495;1409503
00080000;1409953;1409962
00080000;1410411;1410421
00080000;1410869;1410880
00080000;1411327;1411339
00080000;1411785;1411798
00080000;1412243;1412257
00080000;1412701;1412716
00080000;1413159;1413175
00080000;1413617;1413634
00080000;1414074;1414093
00080000;1414531;1414552
00080000;1414988;1415011
00080000;1415445;1415470
00080000;1415902;1415929
00080000;1416359;1416388
00080000;1416816;1416847
00080000;1417273;1417306
00080000;1417730;1417765
00080000;1418187;1418224
00080000;1418644;1418683
00080000;1419101;1419142
00080000;1419462;1419601
00080000;1419919;1420060
00080000;1420376;1420519
00080000;1420833;1420978
00080000;1421290;1421437
00080000;1421747;1421899
00080000;1422204;1422357
00080000;1422661;1422815
00080000;1423118;1423273
00080000;1423575;1423731
00080000;1424032;1424189
00080000;1424489;1424647
00080000;1424946;1425105
00080000;1425403;1425563
00080000;1425860;1426021
00080000;1426317;1426479
00080000;1426774;1426938
00080000;1427231;1427397
00080000;1427688;1427856
00080000;1428145;1428315
00080000;1428602;1428774
00080000;1429059;1429233
00080000;1429516;1429692
00080000;1429973;1430151
00080000;1430430;1430610
00080000;1430887;1431069
00080000;1431344;1431528
00080000;1431801;1431987
00080000;1432258;1432446
00080000;1432715;1432905
00080000;1433172;1433364
00080000;1433629;1433823
00080000;1434086;1434282
00080000;1434543;1434741
00080000;1435000;1435200
00080000;1435457;1435659
00080000;1435914;1436118
00080000;1436371;1436577
00080000;1436828;1437036
00080000;1437286;1437494
00080000;1437744;1437952
00080000;1438202;1438410
00080000;1438660;1438868
00080000;1439118;1439326
00080000;1439576;1439784
00080000;1440034;1440242
00080000;1440492;1440700
00080000;1440950;1441158
00080000;1441408;1441616
00080000;1441866;1442074
00080000;1442324;1442532
00080000;1442782;1442990
00080000;1443240;1443448
00080000;1443698;1443906
00080000;1444156;1444364
00080000;1444614;1444822
00080000;1445072;1445280
00080000;1445530;1445738
00080000;1445988;1446196
00080000;1446446;1446654
00080000;1446904;1447112
00080000;1447362;1447570
00080000;1447820;1448028
00080000;1448278;1448486
00080000;1448736;1448944
00080000;1449194;1449402
00080000;1449652;1449860
00080000;1450110;1450318
00080000;1450568;1450776
00080000;1451026;1451234
00080000;1451484;1451692
00080000;1451942;1452150
00080000;1452400;1452608
00080000;1463081;1463084
00080000;1463539;1463543
00080000;1463997;1464002
00080000;1464455;1464461
00080000;1464913;1464920
00080000;1465371;1465379
00080000;1465829;1465838
00080000;1466287;1466297
00080000;1466745;1466756
00080000;1467203;1467215
00080000;1467661;1467674
00080000;1468119;1468133
00080000;1468577;1468592
00080000;1469035;1469051
00080000;1469493;1469510
00080000;1469950;1469969
00080000;1470407;1470428
00080000;1470864;1470887
00080000;1471321;1471346
00080000;1471778;1471805
00080000;1472235;1472264
00080000;1472692;1472723
00080000;1473149;1473182
00080000;1473606;1473641
00080000;1474063;1474100
00080000;1474520;1474559
00080000;1474977;1475018
00080000;1475338;1475477
00080000;1475795;1475936
00080000;1476252;1476395
00080000;1476709;1476854
00080000;1477166;1477313
00080000;1477623;1477775
00080000;1478080;1478233
00080000;1478537;1478691
00080000;1478994;1479149
00080000;1479451;1479607
00080000;1479908;1480065
00080000;1480365;1480523
00080000;1480822;1480981
00080000;1481279;1481439
00080000;1481736;1481897
00080000;1482193;1482355
00080000;1482650;1482814
